recall,precision,threshold
0.9439140811455847,0.5294511378848729,0.246152862906456
0.9427207637231504,0.5291359678499665,0.24648720026016235
0.9427207637231504,0.5294906166219839,0.24708648025989532
0.9427207637231504,0.5298457411133467,0.2472579926252365
0.9415274463007159,0.5295302013422819,0.24762395024299622
0.9403341288782816,0.529214237743452,0.24764874577522278
0.9403341288782816,0.5295698924731183,0.2484441101551056
0.9403341288782816,0.5299260255548084,0.24930983781814575
0.9391408114558473,0.5296096904441454,0.2495146542787552
0.9379474940334129,0.5292929292929293,0.2501225173473358
0.9379474940334129,0.5296495956873315,0.2502884566783905
0.9379474940334129,0.5300067430883345,0.2504154145717621
0.9367541766109785,0.529689608636977,0.25052037835121155
0.9367541766109785,0.5300472653612424,0.250728040933609
0.9367541766109785,0.5304054054054054,0.25140315294265747
0.9355608591885441,0.5300878972278567,0.2519775927066803
0.9343675417661098,0.5297699594046008,0.2520240843296051
0.9343675417661098,0.5301286391333785,0.2520241141319275
0.9343675417661098,0.5304878048780488,0.2525395154953003
0.9343675417661098,0.5312075983717774,0.2534923851490021
0.9331742243436754,0.5308893414799728,0.25349754095077515
0.9331742243436754,0.53125,0.2535780966281891
0.931980906921241,0.530931339225017,0.25365352630615234
0.931980906921241,0.5312925170068027,0.25387609004974365
0.931980906921241,0.5316541865214431,0.25526177883148193
0.931980906921241,0.532016348773842,0.255791038274765
0.931980906921241,0.5323790047716428,0.25594353675842285
0.931980906921241,0.5331058020477816,0.25669971108436584
0.931980906921241,0.5334699453551912,0.25769174098968506
0.931980906921241,0.5338345864661654,0.25818443298339844
0.9307875894988067,0.533515731874145,0.25853341817855835
0.9295942720763724,0.5331964407939768,0.25857627391815186
0.9295942720763724,0.5335616438356164,0.26013028621673584
0.9284009546539379,0.5332419465387251,0.2603541612625122
0.9284009546539379,0.5339739190116678,0.26160556077957153
0.9284009546539379,0.5343406593406593,0.2618257403373718
0.9284009546539379,0.5347079037800687,0.26215410232543945
0.9284009546539379,0.5350756533700137,0.26251423358917236
0.9272076372315036,0.534755677907777,0.26265373826026917
0.9272076372315036,0.5351239669421488,0.2628350257873535
0.9272076372315036,0.5358620689655172,0.2630198001861572
0.9272076372315036,0.5362318840579711,0.2656082808971405
0.9260143198090692,0.5359116022099447,0.26563695073127747
0.9260143198090692,0.5362819626814098,0.26583901047706604
0.9260143198090692,0.5366528354080221,0.2662748098373413
0.9248210023866349,0.5363321799307958,0.2670252323150635
0.9248210023866349,0.5367036011080333,0.2681262195110321
0.9248210023866349,0.5374479889042996,0.26873356103897095
0.9236276849642004,0.5371269951422624,0.269224613904953
0.9236276849642004,0.5375,0.26946330070495605
0.9224343675417661,0.5371785962473941,0.26969635486602783
0.9212410501193318,0.5368567454798331,0.2699902653694153
0.9200477326968973,0.5365344467640919,0.270007461309433
0.9200477326968973,0.536908077994429,0.2702558934688568
0.918854415274463,0.5365853658536586,0.2703949213027954
0.918854415274463,0.5369595536959554,0.2706656754016876
0.918854415274463,0.5377094972067039,0.2707841992378235
0.9176610978520287,0.5373864430468204,0.27088963985443115
0.9176610978520287,0.5381385584324703,0.27096277475357056
0.9164677804295943,0.5378151260504201,0.27189719676971436
0.9164677804295943,0.5381920112123336,0.27298641204833984
0.9152744630071599,0.5378681626928471,0.2730875313282013
0.9140811455847255,0.5375438596491228,0.27391067147254944
0.9128878281622912,0.5372191011235955,0.27470073103904724
0.9128878281622912,0.5375966268446943,0.2762548625469208
0.9128878281622912,0.5383532723434201,0.2767123878002167
0.9128878281622912,0.5387323943661971,0.2773301899433136
0.9128878281622912,0.5391120507399577,0.2776818871498108
0.9128878281622912,0.5402542372881356,0.2779255211353302
0.9116945107398569,0.5399293286219081,0.27965590357780457
0.9105011933174224,0.5396039603960396,0.279735267162323
0.9093078758949881,0.5392781316348195,0.2810567021369934
0.9081145584725537,0.5389518413597734,0.28137609362602234
